	state	year	grade	domain	standard	pvalue	hasPic	questionStem	a	b	c	d	e	completeq
1278	MA	2019.0	5	Number and Operations in Base Ten	5.NBT.B.6	0.78	0	There are 144 pages in a book. Conner will read 16 pages of the book each night. Which equation can be used to find t, the total number of nights it will take Conner to read the entire book?	144 ÷ 16 = t	144 × t = 16	16 × 144 = t	t ÷ 16 = 144		There are 144 pages in a book. Conner will read 16 pages of the book each night. Which equation can be used to find t, the total number of nights it will take Conner to read the entire book? 144 ÷ 16 = t 144 × t = 16 16 × 144 = t t ÷ 16 = 144
1279	MA	2019.0	5	Geometry	5.G.A.2	0.8	1	This graph shows y, the total distance in miles Tai drove in the first x hours of a road trip. Based on the graph, what is the total distance, in miles, Tai drove in the first 3 hours?	40	70	110	140		This graph shows y, the total distance in miles Tai drove in the first x hours of a road trip. Based on the graph, what is the total distance, in miles, Tai drove in the first 3 hours? 40 70 110 140
1280	MA	2019.0	5	Number and Operations - Fractions	5.NF.B.4	0.41	1	Andy is painting a sign for his store. The sign is 2 1/2 feet high and 1 1/4 feet wide, as shown. What is the area of Andy’s sign?	2 1/8 square feet	3 1/8 square feet	3 2/8 square feet	4 2/8 square feet		Andy is painting a sign for his store. The sign is 2 1/2 feet high and 1 1/4 feet wide, as shown. What is the area of Andy’s sign? 2 1/8 square feet  3 1/8 square feet  3 2/8 square feet  4 2/8 square feet
1322	MD		5	Number and Operations in Base Ten	5.NBT.B.5		0	What is the value of the following expression? 985 x 23  Select one answer.	4925	10345	22655	23555		What is the value of the following expression? 985 x 23  Select one answer. 4925 10345 22655 23555
1323	MD		5	Number and Operations - Fractions	5.NF.A.1-1		0	What is the value of 3/10 + 8/ 100 ? Select one answer.	11/110	11/100	38/110	38/100		What is the value of 3/10 + 8/ 100 ? Select one answer. 11/110 11/100 38/110 38/100
1324	MD		5	Number and Operations - Fractions	5.NF.B.6		0	Dirk  walked  a  total  of  8  3/4 miles this week.  Ada  walked 5/8   of  the  distance Dirk  walked  this  week.  Which  statement  describes  the  total  distance  that  Ada  walked  this  week?  Select  one  answer.	Ada walked between 1 and 2 miles this week.	Ada walked between 2 and 3 miles this week.	Ada walked between 5 and 6 miles this week.	Ada walked between 7 and 8 miles this week.		Dirk  walked  a  total  of  8  3/4 miles this week.  Ada  walked 5/8   of  the  distance Dirk  walked  this  week.  Which  statement  describes  the  total  distance  that  Ada  walked  this  week?  Select  one  answer. Ada walked between 1 and 2 miles this week. Ada walked between 2 and 3 miles this week. Ada walked between 5 and 6 miles this week. Ada walked between 7 and 8 miles this week.
1325	MD		5	Number and Operations in Base Ten	5.NBT.A.3a		0	Which  statement  is  true? Select  one  answer.	Three  and  seven  tenths = 3.07	Two  and  twenty-nine  hundredths  <  2.30	(7 x 1) + (4 x 1/10) + (6 x 1/1,000) = 7.46	(8 x 10) + (6 x 1/100) + (5 x 1/1,000) > 80.65		Which  statement  is  true? Select  one  answer. Three  and  seven  tenths = 3.07 Two  and  twenty-nine  hundredths  <  2.30 (7 x 1) + (4 x 1/10) + (6 x 1/1,000) = 7.46 (8 x 10) + (6 x 1/100) + (5 x 1/1,000) > 80.65
1326	MD		5	Geometry	5.G.A.1		1	The  following  graph  shows  the  amount  of  fiber  and  sugar  in  one  serving  of each  of  six  vegetables.  One  point  represents  green  cabbage.   Based  on  the  graph,  which  statement  is  true  about  one  serving  of  green cabbage?  Select  one  answer.	It contains 2 grams of fiber and 3 grams of sugar.	It contains 3 grams of fiber and 2 grams of sugar.	It contains 3 grams of fiber and 4 grams of sugar.	It contains 4 grams of fiber and 3 grams of sugar.		The  following  graph  shows  the  amount  of  fiber  and  sugar  in  one  serving  of each  of  six  vegetables.  One  point  represents  green  cabbage.   Based  on  the  graph,  which  statement  is  true  about  one  serving  of  green cabbage?  Select  one  answer. It contains 2 grams of fiber and 3 grams of sugar. It contains 3 grams of fiber and 2 grams of sugar. It contains 3 grams of fiber and 4 grams of sugar. It contains 4 grams of fiber and 3 grams of sugar.
1327	MD		5	Geometry	5.G.A.1		1	A  point  is  shown  on  this  coordinate  plane.  What  are  the  coordinates  of  the  point? Select  one  answer.	(5, 7)	(6, 8)	(7, 5)	(8, 6)		A  point  is  shown  on  this  coordinate  plane.  What  are  the  coordinates  of  the  point? Select  one  answer. (5, 7)  (6, 8)  (7, 5) (8, 6)
1362	MN		5	Measurement and Data	5.4.1.1	0.64	0	Mrs. Castillo recorded the number of students in each grade 5 classroom. 24 28 25 24 29 What is the mean of the data?	24	25	26	29		Mrs. Castillo recorded the number of students in each grade 5 classroom. 24 28 25 24 29 What is the mean of the data? 24 25 26 29
1363	MN		5	Operations and Algebraic Thinking	5.2.3.3	0.94	0	What is the value of 5 x b + 9 when b = 7 ?	21	44	68	80		What is the value of 5 x b + 9 when b = 7 ? 21 44 68 80
1364	MN		5	Operations and Algebraic Thinking	5.2.1.1	0.69	0	A pattern is shown. 512 256 128 64 __ ?  What number belongs in the last blank?	0	8	16	32		A pattern is shown. 512 256 128 64 __ ?  What number belongs in the last blank? 0 8 16 32
1365	MN		5	The Number System	5.1.3.4	0.48	0	Roger has 2/3 of a small pizza. Lisa has 4/8 of a small pizza. How much pizza do they have together?	1/4 of a small pizza	6/11 of a small pizza	1 1/24 small pizzas	1 1/6 small pizzas		Roger has 2/3 of a small pizza. Lisa has 4/8 of a small pizza. How much pizza do they have together? 1/4 of a small pizza 6/11 of a small pizza 1 1/24 small pizzas 1 1/6 small pizzas
1366	MN		5	The Number System	5.1.3.4	0.63	0	Kris needs 1 2/3 yards of cloth to make a shirt, 3 1/2 yards of cloth to make a dress, and 1/2 yard of cloth to make a purse. How many yards of cloth does Kris need altogether?	4 4/7 yards	4 2/3 yards	5 1/6 yards	5 2/3 yards		Kris needs 1 2/3 yards of cloth to make a shirt, 3 1/2 yards of cloth to make a dress, and 1/2 yard of cloth to make a purse. How many yards of cloth does Kris need altogether? 4 4/7 yards 4 2/3 yards 5 1/6 yards 5 2/3 yards
1367	MN		5	Geometry	5.3.2.1	0.47	1	The shape of the Westview Elementary School playground is shown.  What is the area of the playground?	36 square meters	54 square meters	67.5 square meters	108 square meters		The shape of the Westview Elementary School playground is shown.  What is the area of the playground? 36 square meters 54 square meters 67.5 square meters 108 square meters
1368	MN		5	Measurement and Data	5.4.1.2	0.66	1	Jim recorded his temperature for 7 days. Which statement is true about Jim's temperature?	It changed 0.02 F in 7 days.	It changed the most between day 6 and day 7.	In increased each day from day 1 to day 4.	It increased the least between day 2 and day 3.		Jim recorded his temperature for 7 days. Which statement is true about Jim's temperature? It changed 0.02 F in 7 days. It changed the most between day 6 and day 7. In increased each day from day 1 to day 4. It increased the least between day 2 and day 3.
1369	MN		5	Geometry	5.3.2.2	0.39	1	Owen folds a net to form a box. What is the surface area of the box?	36 square inches	54 square inches	81 square inches	126 square inches		Owen folds a net to form a box. What is the surface area of the box? 36 square inches 54 square inches 81 square inches 126 square inches
1370	MN		5	Geometry	5.3.2.4	0.45	1	A rectangular prism with a height of 9 feet is shown. How much does the volume increase when the height of the prism increases by 1 foot?	1 cubic foot	4 cubic feet	10 cubic feet	28 cubic feet		A rectangular prism with a height of 9 feet is shown. How much does the volume increase when the height of the prism increases by 1 foot? 1 cubic foot 4 cubic feet 10 cubic feet 28 cubic feet
1371	MN		5	Measurement and Data	5.4.1.2	0.69	1	William and Stacy took some pictures at the park on Monday, Tuesday, and Wednesday. The graph shows how many pictures they each took. The graph does not include Stacy's data for Wednesday. William and Stacy each took the same total number of pictures for the 3 days. How many pictures did Stacy take on Wednesday?	0	5	8	10		William and Stacy took some pictures at the park on Monday, Tuesday, and Wednesday. The graph shows how many pictures they each took. The graph does not include Stacy's data for Wednesday. William and Stacy each took the same total number of pictures for the 3 days. How many pictures did Stacy take on Wednesday? 0 5 8 10
1430	MO		5				0	Which statement is true of all polygons?	All polygons have right angles.	All polygons have parallel lines.	All polygons have four or more sides.	All polygons are made up of line segments.		Which statement is true of all polygons? All polygons have right angles. All polygons have parallel lines. All polygons have four or more sides. All polygons are made up of line segments.
1431	MO		5				0	Pattern A starts at 1 and uses the rule “add 3.” Pattern B starts at 5 and uses the rule “multiply by 2.” Which shows the first five terms in each pattern?	Pattern A: 1, 3, 9, 27, 81  Pattern B: 5, 7, 9, 11, 13	Pattern A: 1, 3, 9, 27, 81  Pattern B: 5, 10, 20, 40, 80	Pattern A: 1, 4, 7, 10, 13  Pattern B: 5, 7, 9, 11, 13	Pattern A: 1, 4, 7, 10, 13  Pattern B: 5, 10, 20, 40, 80		Pattern A starts at 1 and uses the rule “add 3.” Pattern B starts at 5 and uses the rule “multiply by 2.” Which shows the first five terms in each pattern? Pattern A: 1, 3, 9, 27, 81  Pattern B: 5, 7, 9, 11, 13 Pattern A: 1, 3, 9, 27, 81  Pattern B: 5, 10, 20, 40, 80 Pattern A: 1, 4, 7, 10, 13  Pattern B: 5, 7, 9, 11, 13 Pattern A: 1, 4, 7, 10, 13  Pattern B: 5, 10, 20, 40, 80
1432	MO		5				0	Which statement correctly compares 4/5 and 16/25 ?	4/5 < 16/25 because 5 < 25	4/5 < 16/25 because 4 < 16	4/5 > 16/25 because 4/5 = 20/25, and	4/5 = 16/25 because 4/5 x 4/5 = 16/25		Which statement correctly compares 4/5 and 16/25 ? 4/5 < 16/25 because 5 < 25 4/5 < 16/25 because 4 < 16 4/5 > 16/25 because 4/5 = 20/25, and  4/5 = 16/25 because 4/5 x 4/5 = 16/25
1433	MO		5				1	Francisco and Sara went on a car trip. Francisco drove the car for 2 2/3 hours. Then, Sara drove the car for 1 3/4 hours. To find the total number of hours they drove, Francisco does the steps shown below. Which statement best explains Francisco’s first error?	In step 1, 2 8/12 should be 2 11/12.	In step 1, 1 11/12 should be 1 9/12.	In step 3, 1 7/12 should be 1 9/12.	In step 3, 1 7/12 should be 2 7/12.		Francisco and Sara went on a car trip. Francisco drove the car for 2 2/3 hours. Then, Sara drove the car for 1 3/4 hours. To find the total number of hours they drove, Francisco does the steps shown below. Which statement best explains Francisco’s first error? In step 1, 2 8/12 should be 2 11/12.  In step 1, 1 11/12 should be 1 9/12.  In step 3, 1 7/12 should be 1 9/12.  In step 3, 1 7/12 should be 2 7/12.
1512	MS	2020.0	5	Operations and Algebraic Thinking	5.OA.1		0	Which expression is equivalent to 12?	2(10)	2(3 + 6)	(12 / 2) + 2	6 + (18 /3)		Which expression is equivalent to 12?  2(10) 2(3 + 6) (12 / 2) + 2 6 + (18 /3)
1513	MS	2020.0	5	Number and Operations - Fractions	5.NF.1		0	Find the sum. 1 1/2 + 2/3	1 1/6	1 3/5	2 1/6	2 1/2		Find the sum. 1 1/2 + 2/3 1 1/6 1 3/5 2 1/6 2 1/2
1514	MS	2020.0	5	Number and Operations in Base Ten	5.NBT.5		0	Find the product. 862 x 79	63598	67198	68008	68098		Find the product. 862 x 79 63598 67198 68008 68098
1515	MS	2020.0	5	Number and Operations - Fractions	5.NF.3		0	Coach Smith ordered 3 pizzas to feed 5 members on the track team. Each member received the same amount of pizza. What fraction of a pizza did each member receive?	3 / 5	3 / 3	5 / 5	5 / 3		Coach Smith ordered 3 pizzas to feed 5 members on the track team. Each member received the same amount of pizza. What fraction of a pizza did each member receive?  3 / 5  3 / 3  5 / 5  5 / 3
1516	MS	2020.0	5	Number and Operations in Base Ten	5.NBT.2		0	What is the product of 2.5 x 10^3 ?	0.0025	0.025	250	2500		What is the product of 2.5 x 10^3 ?  0.0025 0.025 250 2500
1517	MS	2020.0	5	Number and Operations - Fractions	5.NF.2		0	Tia completed  2/5 of a puzzle. Luke completed  1/3 of the same puzzle. What fraction of the puzzle was completed?	1 / 15	3 / 15	4 / 15	11 / 15		Tia completed  2/5 of a puzzle. Luke completed  1/3 of the same puzzle. What fraction of the puzzle was completed?  1 / 15  3 / 15  4 / 15  11 / 15
1518	MS	2020.0	5	Number and Operations in Base Ten	5.NBT.7		0	Jesse had 3 water bottles that held different amounts of water. He had a total of 1.35 liters (L) of water. Which answer represents the amount of water Jesse had?	1.0 L + 0.35 L + 0.05 L	0.95 L + 0.40 L + 0.30 L	1.0 L + 0.20 L + 0.15 L	0.50 L + 0.05 L + 0.70 L		Jesse had 3 water bottles that held different amounts of water. He had a total of 1.35 liters (L) of water. Which answer represents the amount of water Jesse had?  1.0 L + 0.35 L + 0.05 L 0.95 L + 0.40 L + 0.30 L 1.0 L + 0.20 L + 0.15 L 0.50 L + 0.05 L + 0.70 L
1519	MS	2020.0	5	Measurement and Data	5.MD.3b		0	What would be the best unit for packing a rectangular prism without any gaps or overlaps to determine the volume of the prism?	foot	inch	cubic inch	square foot		What would be the best unit for packing a rectangular prism without any gaps or overlaps to determine the volume of the prism? foot inch cubic inch square foot
1520	MS	2020.0	5	Number and Operations - Fractions	5.NF.4a		0	What values of a and b make the equation 2/3 x 6 = a x 6/b true?	a = 2, b = 3	a = 2, b = 18	a = 3, b = 2	a = 3, b = 12		What values of a and b make the equation 2/3 x 6 = a x 6/b true? a = 2, b = 3 a = 2, b = 18 a = 3, b = 2 a = 3, b = 12
